node_id,object_type,type,telecom-unit_type,frontier,owner,stage,vpn,name,address,description,cam-static,cam-dynamic,cam-bio,cam-all,latitude,longitude,node_distance,cost
?,ivn,camera-biometric,,110_5БИО_5БИО-2,rm,3,да,5 - БИО-РУЗ-В2,"г. Рузаевка, Привокзальная площадь",Биометрическая камера,,,,,54.05566645050060,44.94928342075690,0,30000
?,ivn,camera-biometric,,110_5БИО_5БИО-2,rm,3,да,5 - БИО-2-РУЗ-В5,"г. Рузаевка, Привокзальная площадь",Биометрическая камера,,,,,54.05580058964420,44.95010149450640,0,30000
?,ivn,camera-biometric,,110_5БИО_5БИО-2,rm,3,да,5 - БИО-2-РУЗ-В6,"г. Рузаевка, Привокзальная площадь",Биометрическая камера,,,,,54.05580690206370,44.95020610065800,0,30000
?,ivn,camera-biometric,,110_5БИО_5БИО-2,rm,3,да,5 - БИО-2-РУЗ-В3,"г. Рузаевка, Привокзальная площадь",Биометрическая камера,,,,,54.05598207132230,44.95010149450640,0,30000
?,ivn,camera-biometric,,110_5БИО_5БИО-2,rm,3,да,5 - БИО-2-РУЗ-В4,"г. Рузаевка, Привокзальная площадь",Биометрическая камера,,,,,54.05598680561250,44.9501873251949,0,30000
?,ivn,telecom-unit,внутренний,ДПАРК,city,0,,Щит связи для рубежа ДПАРК,"г. Саранск, Детский парк имени И.Д. Усыскина",Вспомогательное здание,11,4,0,15,54.1746926762425,45.170468445493400,480,120000
?,ivn,telecom-unit,внутренний,ПРА_1,city,0,да,Щит связи для рубежа ПРА_1,"г. Саранск, проспект Российской Армии, 3/1",Уточнить местоположение внутри здания,1,1,0,2,54.18179890352030,45.21001810048930,0,0
?,ivn,telecom-unit,внутренний,ПРА_2,city,0,да,Щит связи для рубежа ПРА_2,"г. Саранск, проспект Российской Армии, 2/1",Уточнить местоположение внутри здания,1,0,0,1,54.18060633032270,45.20958894704680,0,0
?,ivn,telecom-unit,внутренний,ПРА_3,city,0,да,Щит связи для рубежа ПРА_3,"г. Саранск, проспект Российской Армии, 3/2",Уточнить местоположение внутри здания,1,0,0,1,54.181518856469700,45.211898329008800,0,0
?,ivn,telecom-unit,внутренний,ПРА_4,city,0,да,Щит связи для рубежа ПРА_4,"г. Саранск, проспект Российской Армии, 2/2",Уточнить местоположение внутри здания,1,0,0,1,54.18048203637190,45.21150404428330,0,0
?,ivn,telecom-unit,внутренний,ПРА_5,city,0,да,Щит связи для рубежа ПРА_5,"г. Саранск, проспект Российской Армии, 5",Уточнить местоположение внутри здания,2,0,0,2,54.18146379081280,45.213113369692400,0,0
?,ivn,telecom-unit,внутренний,ПРА_6,city,0,да,Щит связи для рубежа ПРА_6,"г. Саранск, проспект Российской Армии, 6",Уточнить местоположение внутри здания,0,1,0,1,54.180381342333000,45.21266812299600,0,0
?,ivn,telecom-unit,внутренний,ПРА_7,city,0,да,Щит связи для рубежа ПРА_7,"г. Саранск, проспект Российской Армии, 10",Уточнить местоположение внутри здания,2,0,0,2,54.18003992470520,45.2140682361018,0,0
?,ivn,telecom-unit,внутренний,ПРА_8,city,0,да,Щит связи для рубежа ПРА_8,"г. Саранск, проспект Российской Армии, 10",Уточнить местоположение внутри здания,1,0,0,1,54.17996597671660,45.214489342917200,0,0
?,ivn,telecom-unit,внутренний,ПРА_9,city,0,да,Щит связи для рубежа ПРА_9,"г. Саранск, проспект Российской Армии, 7",Уточнить местоположение внутри здания (Школа №17),3,1,0,4,54.18118059476510,45.216340067137200,0,0
?,ivn,telecom-unit,внутренний,ПРА_10,city,0,да,Щит связи для рубежа ПРА_10,"г. Саранск, проспект Российской Армии, 18",Уточнить местоположение внутри здания,3,0,0,3,54.17970637092120,45.21649563525980,0,0
?,ivn,telecom-unit,внутренний,ПРА_11,city,0,да,Щит связи для рубежа ПРА_11,"г. Саранск, проспект Российской Армии, 18",Уточнить местоположение внутри здания,1,0,0,1,54.179586794373300,45.21724933599320,0,0
?,ivn,telecom-unit,внутренний,ПРА_12,city,0,да,Щит связи для рубежа ПРА_12,"г. Саранск, проспект Российской Армии, 17",Уточнить местоположение внутри здания,3,0,0,3,54.18034515534610,45.21934414123390,0,0
?,ivn,telecom-unit,внутренний,ПРА_13,city,0,да,Щит связи для рубежа ПРА_13,"г. Саранск, проспект Российской Армии, 13",Уточнить местоположение внутри здания,2,1,0,3,54.17940742893210,45.21833831285290,0,0
?,ivn,telecom-unit,уличный,ЭКОПАРК,city,0,,Щит связи для рубежа ЭКОПАРК,"г. Саранск, Экопарк на Моховой",Уточнить местоположение ,19,5,0,24,54.184502517995800,45.20260045145790,480,120000
?,ivn,telecom-unit,внутренний,ХУДШКОЛА,city,0,,Щит связи для рубежа ХУДШКОЛА,"г. Саранск, Московская улица, 5",Уточнить местоположение внутри здания (художественная школа № 1 им. П. Ф. Рябова),1,1,0,2,54.179084259819500,45.18535939939100,100,25000
?,ivn,telecom-unit,уличный,А_СЛАВЫ,city,0,,Щит связи для рубежа А_СЛАВЫ,"г. Саранск, Аллея славы (за зданием Госсобрания)",Уточнить местоположение ,3,0,0,3,54.179747047735000,45.18996341116500,100,25000
УС03,ivn,telecom-unit,внутренний,ТПП_2,city,0,,Щит связи для рубежа ТПП_2,"г. Саранск, Московская улица, 14 (напротив здания ТПП)",Уточнить местоположение,1,0,0,1,54.17819724738160,45.1864832449663,100,25000
?,ivn,telecom-unit,внутренний,КР_МУЗЕЙ,city,0,,Щит связи для рубежа КР_МУЗЕЙ,"г. Саранск, Саранская улица, 2",Уточнить местоположение внутри здания (здание Краеведческого музея),2,0,0,2,54.177866826235100,45.179831366611200,0,0
УС03,ivn,telecom-unit,внутренний,ТПП_1,city,0,,Щит связи для рубежа ТПП_1,"г. Саранск, Московская улица, 14",Уточнить местоположение внутри здания (здание Торгово-промышленной палаты),1,0,0,1,54.17754584259930,45.18656907565660,0,0
?,ivn,telecom-unit,внутренний,ЛЕД_ДВОРЕЦ,city,0,да,Щит связи для рубежа ЛЕД_ДВОРЕЦ,"г. Саранск, Красная улица, 40",Уточнить местоположение внутри здания (Ледовый дворец),0,1,0,1,54.17743884749650,45.19086061008040,0,0
?,ivn,camera-dynamic,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-П4,"г. Саранск, Детский парк имени И.Д. Усыскина",Поворотная камера,,,,,54.174350587190800,45.17073521022010,0,0
?,ivn,camera-static,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-С1,"г. Саранск, Детский парк имени И.Д. Усыскина",Стационарная камера,,,,,54.17467474281770,45.170794218818200,0,0
?,ivn,camera-static,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-С4,"г. Саранск, Детский парк имени И.Д. Усыскина",Стационарная камера,,,,,54.17478489226610,45.171191185752600,0,0
?,ivn,camera-dynamic,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-П1,"г. Саранск, Детский парк имени И.Д. Усыскина",Поворотная камера,,,,,54.174983784684200,45.17173444814860,0,0
?,ivn,camera-static,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-С10,"г. Саранск, Детский парк имени И.Д. Усыскина",Стационарная камера,,,,,54.17528905287170,45.17106657810390,0,0
?,ivn,camera-static,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-С6,"г. Саранск, Детский парк имени И.Д. Усыскина",Стационарная камера,,,,,54.17652426443860,45.17385339327030,0,0
?,ivn,camera-dynamic,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-П2,"г. Саранск, Детский парк имени И.Д. Усыскина",Поворотная камера,,,,,54.17669420147210,45.17356907911470,0,0
?,ivn,camera-static,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-С7,"г. Саранск, Детский парк имени И.Д. Усыскина",Стационарная камера,,,,,54.17688144609530,45.172514970971800,0,0
?,ivn,camera-dynamic,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-П3,"г. Саранск, Детский парк имени И.Д. Усыскина",Поворотная камера,,,,,54.176903474814900,45.172665174676700,0,0
?,ivn,camera-static,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-С9,"г. Саранск, Детский парк имени И.Д. Усыскина",Стационарная камера,,,,,54.17641254616120,45.17203485555810,0,0
?,ivn,camera-static,,ПРА_1,city,0,да,ИВН-МУН-ПРА-С1,"г. Саранск, проспект Российской Армии, 3/1",Стационарная камера,,,,,54.18151098994810,45.21032119010810,0,6000
?,ivn,camera-dynamic,,ПРА_1,city,0,да,ИВН-МУН-ПРА-П1,"г. Саранск, проспект Российской Армии, 3/1",Поворотная камера,,,,,54.181624267652800,45.20963186239120,0,6000
?,ivn,camera-static,,ПРА_2,city,0,да,ИВН-МУН-ПРА-С2,"г. Саранск, проспект Российской Армии, 2/1",Стационарная камера,,,,,54.18096662320340,45.20931804393620,0,6000
?,ivn,camera-static,,ПРА_4,city,0,да,ИВН-МУН-ПРА-С3,"г. Саранск, проспект Российской Армии, 2/2",Стационарная камера,,,,,54.180691290588300,45.211112441767500,0,6000
?,ivn,camera-static,,ПРА_3,city,0,да,ИВН-МУН-ПРА-С4,"г. Саранск, проспект Российской Армии, 3/2",Стационарная камера,,,,,54.181179021472700,45.212177278746100,0,6000
?,ivn,camera-dynamic,,ПРА_6,city,0,да,ИВН-МУН-ПРА-П2,"г. Саранск, проспект Российской Армии, 6",Поворотная камера,,,,,54.18050563661170,45.21246427511090,0,6000
?,ivn,camera-static,,ПРА_5,city,0,да,ИВН-МУН-ПРА-С6,"г. Саранск, проспект Российской Армии, 5",Стационарная камера,,,,,54.18116958158110,45.21313214515560,0,6000
?,ivn,camera-static,,ПРА_7,city,0,да,ИВН-МУН-ПРА-С8,"г. Саранск, проспект Российской Армии, 10",Стационарная камера,,,,,54.1802306939537,45.21385634158930,0,6000
?,ivn,camera-static,,ПРА_8,city,0,да,ИВН-МУН-ПРА-С9,"г. Саранск, проспект Российской Армии, 10",Стационарная камера,,,,,54.18012645925150,45.21473610614630,0,6000
?,ivn,camera-static,,ПРА_9,city,0,да,ИВН-МУН-ПРА-С11,"г. Саранск, проспект Российской Армии, 7",Стационарная камера,,,,,54.180754223749900,45.216016860950800,0,6000
?,ivn,camera-dynamic,,ПРА_9,city,0,да,ИВН-МУН-ПРА-П3,"г. Саранск, проспект Российской Армии, 7",Поворотная камера,,,,,54.180749503707500,45.21604636524970,0,6000
?,ivn,camera-static,,ПРА_9,city,0,да,ИВН-МУН-ПРА-С12,"г. Саранск, проспект Российской Армии, 7",Стационарная камера,,,,,54.1804600094789,45.21762752746400,0,6000
?,ivn,camera-static,,ПРА_10,city,0,да,ИВН-МУН-ПРА-С15,"г. Саранск, проспект Российской Армии, 18",Стационарная камера,,,,,54.179877868133300,45.216377618063200,0,6000
?,ivn,camera-static,,ПРА_11,city,0,да,ИВН-МУН-ПРА-С16,"г. Саранск, проспект Российской Армии, 18",Стационарная камера,,,,,54.179711090926600,45.217493417013400,0,6000
?,ivn,camera-static,,ПРА_12,city,0,да,ИВН-МУН-ПРА-С17,"г. Саранск, проспект Российской Армии, 17",Стационарная камера,,,,,54.180244460936000,45.21911883567670,0,6000
?,ivn,camera-static,,ПРА_12,city,0,да,ИВН-МУН-ПРА-С18,"г. Саранск, проспект Российской Армии, 17",Стационарная камера,,,,,54.18020355375590,45.2193709633241,0,6000
?,ivn,camera-static,,ПРА_12,city,0,да,ИВН-МУН-ПРА-С19,"г. Саранск, проспект Российской Армии, 17",Стационарная камера,,,,,54.18016264653910,45.21977865909440,0,6000
?,ivn,camera-static,,ПРА_13,city,0,да,ИВН-МУН-ПРА-С20,"г. Саранск, проспект Российской Армии, 13",Стационарная камера,,,,,54.17962455549100,45.21846705888600,0,6000
?,ivn,camera-dynamic,,ПРА_13,city,0,да,ИВН-МУН-ПРА-П4,"г. Саранск, проспект Российской Армии, 13",Поворотная камера,,,,,54.17957735418480,45.218526067484400,0,6000
?,ivn,camera-dynamic,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-П1,"г. Саранск, Экопарк на Моховой",Поворотная камера,,,,,54.18450094475400,45.20261721526410,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С1,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.18451077711870,45.20261453305500,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С17,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.1855683397603,45.20348356877550,0,0
?,ivn,camera-dynamic,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-П5,"г. Саранск, Экопарк на Моховой",Поворотная камера,,,,,54.18607961010900,45.20364450131680,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С15,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.187200449309300,45.20378934060340,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С13,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.18818518951090,45.20471336160910,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С12,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.18794451236420,45.20559312616600,0,0
?,ivn,camera-dynamic,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-П4,"г. Саранск, Экопарк на Моховой",Поворотная камера,,,,,54.18823080789150,45.20524175678490,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С10,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.187552819087,45.20540268932570,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С9,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.18713437958090,45.20525785003900,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С8,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.18666874266160,45.205209570276700,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С6,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.18579408609310,45.204421000826300,0,0
?,ivn,camera-dynamic,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-П3,"г. Саранск, Экопарк на Моховой",Поворотная камера,,,,,54.186124444171400,45.20497353588340,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С4,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.185248202777300,45.20430700694280,0,0
?,ivn,camera-dynamic,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-П2,"г. Саранск, Экопарк на Моховой",Поворотная камера,,,,,54.184604775042100,45.203906016695400,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С2,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.18469601969880,45.20488234077680,0,0
?,ivn,camera-dynamic,,ХУДШКОЛА,city,0,,ИВН-МУН-ХУДШКОЛА-П1,"г. Саранск, Московская улица, 5",Поворотная камера,,,,,54.1790700994373,45.185362752152900,0,0
?,ivn,camera-static,,ХУДШКОЛА,city,0,,ИВН-МУН-ХУДШКОЛА-С1,"г. Саранск, Московская улица, 5",Стационарная камера,,,,,54.17894422747840,45.18307751007220,0,0
?,ivn,camera-static,,А_СЛАВЫ,city,0,,ИВН-МУН-А_СЛАВЫ-С1,"г. Саранск, Аллея славы (за зданием Госсобрания)",Стационарная камера,,,,,54.17973878761590,45.18993994183620,0,0
?,ivn,camera-static,,А_СЛАВЫ,city,0,,ИВН-МУН-А_СЛАВЫ-С2,"г. Саранск, Аллея славы (за зданием Госсобрания)",Стационарная камера,,,,,54.179572009954100,45.19009685106400,0,0
?,ivn,camera-static,,ТПП_2,city,0,,ИВН-МУН-ТПП-С2,"г. Саранск, Московская улица, 14 (напротив здания ТПП)",Стационарная камера,,,,,54.178450176182500,45.18717324323740,0,0
?,ivn,camera-static,,КР_МУЗЕЙ,city,0,,ИВН-МУН-КР_МУЗЕЙ-С1,"г. Саранск, Саранская улица, 2",Стационарная камера,,,,,54.17794982540740,45.179459210110700,0,0
?,ivn,camera-static,,КР_МУЗЕЙ,city,0,,ИВН-МУН-КР_МУЗЕЙ-С2,"г. Саранск, Саранская улица, 2",Стационарная камера,,,,,54.17798129418840,45.180110986901300,0,0
?,ivn,camera-static,,ТПП_1,city,0,,ИВН-МУН-ТПП-С1,"г. Саранск, Московская улица, 14",Стационарная камера,,,,,54.17736607506040,45.18752461261850,0,0
?,ivn,camera-dynamic,,ЛЕД_ДВОРЕЦ,city,0,,ИВН-МУН-ЛЕД_ДВОРЕЦ-П1,"г. Саранск, Красная улица, 40",Поворотная камера,,,,,54.177259079494500,45.19020682163330,0,6000
?,ivn,camera-static,,А_СЛАВЫ,city,0,,ИВН-МУН-А_СЛАВЫ-С3,"г. Саранск, Аллея славы (за зданием Госсобрания)",Стационарная камера,,,,,54.17956492976930,45.1900968510639,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С3,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.18523955047610,45.20430566583860,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С5,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.18578897338380,45.204414965856000,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С7,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.186661663677400,45.20520822917210,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С11,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.18793861339300,45.20559647892720,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С14,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.188182436671600,45.20470129166850,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С16,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.1871945502314,45.20378598784220,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С18,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.185562440444400,45.2034802160142,0,0
?,ivn,camera-static,,ЭКОПАРК,city,0,,ИВН-МУН-ЭКОПАРК-С19,"г. Саранск, Экопарк на Моховой",Стационарная камера,,,,,54.185556934423000,45.20347820435740,0,0
?,ivn,camera-static,,ПРА_13,city,0,да,ИВН-МУН-ПРА-С21,"г. Саранск, проспект Российской Армии, 13",Стационарная камера,,,,,54.17961983535520,45.2185227147231,0,6000
?,ivn,camera-static,,ПРА_10,city,0,да,ИВН-МУН-ПРА-С13,"г. Саранск, проспект Российской Армии, 18",Стационарная камера,,,,,54.1798684279272,45.216336714375600,0,6000
?,ivn,camera-static,,ПРА_10,city,0,да,ИВН-МУН-ПРА-С14,"г. Саранск, проспект Российской Армии, 18",Стационарная камера,,,,,54.179893995125200,45.21634945486850,0,6000
?,ivn,camera-static,,ПРА_9,city,0,да,ИВН-МУН-ПРА-С10,"г. Саранск, проспект Российской Армии, 7",Стационарная камера,,,,,54.180780577059500,45.21602893089140,0,6000
?,ivn,camera-static,,ПРА_7,city,0,да,ИВН-МУН-ПРА-С7,"г. Саранск, проспект Российской Армии, 10",Стационарная камера,,,,,54.18027081453180,45.21384293054440,0,6000
?,ivn,camera-static,,ПРА_5,city,0,да,ИВН-МУН-ПРА-С5,"г. Саранск, проспект Российской Армии, 5",Стационарная камера,,,,,54.18121206110430,45.21315829669340,0,6000
?,ivn,camera-static,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-С8,"г. Саранск, Детский парк имени И.Д. Усыскина",Стационарная камера,,,,,54.176877512385400,45.17250625379260,0,0
?,ivn,camera-static,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-С5,"г. Саранск, Детский парк имени И.Д. Усыскина",Стационарная камера,,,,,54.176517577079100,45.1738594282405,0,0
?,ivn,camera-static,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-С11,"г. Саранск, Детский парк имени И.Д. Усыскина",Стационарная камера,,,,,54.17528236531160,45.17106523699940,0,0
?,ivn,camera-static,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-С3,"г. Саранск, Детский парк имени И.Д. Усыскина",Стационарная камера,,,,,54.17478174513630,45.17118057198700,0,0
?,ivn,camera-static,,ДПАРК,city,0,,ИВН-МУН-ДПАРК-С2,"г. Саранск, Детский парк имени И.Д. Усыскина",Стационарная камера,,,,,54.17467592298340,45.1708083004155,0,0
?,ivn,camera-dynamic,,,-,,,ИВН-ПЛАН-БР_РАСК-П1,,Поворотная камера,,,,,54.16890369297290,45.139798611439100,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-БР_РАСК-С1,,Стационарная камера,,,,,54.16889897158380,45.13968327645130,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-БР_РАСК-С2,,Стационарная камера,,,,,54.168985529021800,45.13977983597500,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-БР_РАСК-С3,,Стационарная камера,,,,,54.16863614882260,45.140756160058000,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-БР_РАСК-С4,,Стационарная камера,,,,,54.168717986075300,45.14074811343070,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-БР_РАСК-С5,,Стационарная камера,,,,,54.16874080603470,45.140867471732000,?,?
?,ivn,camera-dynamic,,,-,,,ИВН-ПЛАН-БР_ЭРЬЗИ-П1,,Поворотная камера,,,,,54.2001916294253,45.24880425635830,?,?
?,ivn,camera-dynamic,,,-,,,ИВН-ПЛАН-БР_ЭРЬЗИ-П2,,Поворотная камера,,,,,54.19696769432990,45.24914489690320,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-БР_ЭРЬЗИ-С1,,Стационарная камера,,,,,54.19809374071500,45.249042972960000,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-БР_ЭРЬЗИ-С2,,Стационарная камера,,,,,54.198130305110300,45.24904297296050,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-БР_ЭРЬЗИ-С3,,Стационарная камера,,,,,54.19896184560320,45.248886734285600,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-БР_ЭРЬЗИ-С4,,Стационарная камера,,,,,54.19912068175160,45.24887935821060,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-КОСАРЕВА-С1,,Стационарная камера,,,,,54.19513793691960,45.2404779398099,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-КОСАРЕВА-С2,,Стационарная камера,,,,,54.19528263341760,45.24051012631970,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-КОСАРЕВА-С3,,Стационарная камера,,,,,54.19559089650080,45.24106802579470,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-КОСАРЕВА-С4,,Стационарная камера,,,,,54.195581459862100,45.24126114484360,?,?
?,ivn,camera-dynamic,,,-,,,ИВН-ПЛАН-КТ_РОССИЯ-П1,,Поворотная камера,,,,,54.17345483144900,45.14497929036970,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-КТ_РОССИЯ-С1,,Стационарная камера,,,,,54.17362635492950,45.14463596761620,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-КТ_РОССИЯ-С2,,Стационарная камера,,,,,54.173434374656700,45.145177773837300,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-КТ_РОССИЯ-С3,,Стационарная камера,,,,,54.172919798308800,45.145323962010500,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛИЦЕЙ_26-С1,,Стационарная камера,,,,,54.17341728850340,45.13281021691880,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛИЦЕЙ_26-С2,,Стационарная камера,,,,,54.17364703499980,45.13276730157370,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛИЦЕЙ_26-С3,,Стационарная камера,,,,,54.173709979540800,45.13312135316430,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛП_ЛЕН-С1,,Стационарная камера,,,,,54.19281042264710,45.144964546002800,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛП_ЛЕН-С2,,Стационарная камера,,,,,54.19262167759280,45.14483579997010,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛП_ЛЕН-С3,,Стационарная камера,,,,,54.19127527110910,45.145243495740400,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛП_ЛЕН-С4,,Стационарная камера,,,,,54.19119977037600,45.14500209692900,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛП_ПРОЛ-С1,,Стационарная камера,,,,,54.215739648726500,45.12724050883310,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛП_ПРОЛ-С2,,Стационарная камера,,,,,54.215664192890000,45.127755492963900,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛП_ПРОЛ-С3,,Стационарная камера,,,,,54.2146203725842,45.13364025954200,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛП_ПРОЛ-С4,,Стационарная камера,,,,,54.21437513420950,45.13383874300960,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛП_ПРОЛ-С5,,Стационарная камера,,,,,54.214535482671800,45.134196810129900,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛП_ПРОЛ-С6,,Стационарная камера,,,,,54.21919160387820,45.136229924560600,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ЛП_ПРОЛ-С7,,Стационарная камера,,,,,54.21950283217040,45.13633319739270,?,?
?,ivn,camera-dynamic,,,-,,,ИВН-ПЛАН-ПАРК_ПОБЕДЫ-П1,,Поворотная камера,,,,,54.18792609602710,45.23321458701110,?,?
?,ivn,camera-dynamic,,,-,,,ИВН-ПЛАН-ПАРК_ПОБЕДЫ-П2,,Поворотная камера,,,,,54.18988830436640,45.23242869977000,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ПАРК_ПОБЕДЫ-С1,,Стационарная камера,,,,,54.18795283831550,45.23197004202870,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ПАРК_ПОБЕДЫ-С2,,Стационарная камера,,,,,54.18806360311320,45.231852024832000,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ПАРК_ПОБЕДЫ-С3,,Стационарная камера,,,,,54.188728347880300,45.23177424077010,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ПАРК_ПОБЕДЫ-С4,,Стационарная камера,,,,,54.18880070743680,45.23188152913110,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ПАРК_ПОБЕДЫ-С5,,Стационарная камера,,,,,54.188868998504400,45.231766194143500,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ПАРК_ПОБЕДЫ-С6,,Стационарная камера,,,,,54.18869531465700,45.233616918363600,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ПАРК_ПОБЕДЫ-С7,,Стационарная камера,,,,,54.18874944830770,45.23370543126070,?,?
?,ivn,camera-static,,,-,,,ИВН-ПЛАН-ПАРК_ПОБЕДЫ-С8,,Стационарная камера,,,,,54.18961552648340,45.23378321532260,?,?
